officeCode,schoolCode,schoolName
Q10,8611009,화순도암중학교
Q10,8611012,화순동면중학교
Q10,8611010,화순동복중학교
Q10,8611015,화순만연초등학교
Q10,8611011,화순북면중학교
Q10,8611008,화순사평중학교
Q10,8611017,화순오성초등학교
Q10,8490271,화순이양고등학교
Q10,8611007,화순이양중학교
Q10,8611005,화순제일중학교
Q10,8611016,화순제일초등학교
Q10,8611004,화순중학교
Q10,8611014,화순초등학교
Q10,8611053,화순초등학교이서분교장
Q10,8511021,화양중학교
Q10,8511022,화양중학교화양남분교장
Q10,8511073,화양초등학교
Q10,8490111,화원고등학교
Q10,8641015,화원중학교
Q10,8641044,화원초등학교
Q10,8511090,화정초등학교
Q10,8701018,화흥초등학교
Q10,8641009,황산중학교
Q10,8641035,황산초등학교
Q10,8521049,황전초등학교
Q10,8521135,황전초등학교회덕분교장
Q10,8621022,회진초등학교
Q10,8601036,회천서초등학교
Q10,8601035,회천초등학교
Q10,8721030,흑산초등학교
Q10,8721032,흑산초등학교영산분교장
Q10,8721031,흑산초등학교장도분교장
Q10,8721033,흑산초등학교하태분교장
Q10,8721035,흑산초등학교홍도분교장
Q10,8721037,흑산초등학교흑산동분교장
